feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	reference	fdr.pval
Firmicutes_SGB6823	species	cat	-1.21E-11	0.080416029	2772	60	1	1	"dog,facility"	1
Firmicutes_SGB69175	species	cat	3.41E-12	0.083928038	2772	52	1	1	"dog,facility"	1
Firmicutes_SGB69331	species	cat	6.51E-12	0.079901677	2772	48	1	1	"dog,facility"	1
Firmicutes_SGB71759	species	cat	1.75E-11	0.100602223	2772	72	1	1	"dog,facility"	1
Firmicutes_SGB72140	species	human	-0.308652491	2.960201115	2772	715	0.91827032	1	"dog,facility"	1
Firmicutes_SGB72838	species	cat	-1.13E-11	0.058136704	2772	34	1	1	"dog,facility"	1
Firmicutes_SGB72910	species	human	-0.051572908	0.579618388	2772	33	0.930073549	1	"cat,facility"	1
Firmicutes_SGB72910	species	human	-0.005978583	0.572559324	2772	33	0.991787969	1	"dog,facility"	1
Firmicutes_SGB77276	species	human	0.198829352	0.524324833	2772	79	0.709247629	1	"cat,facility"	1
Firmicutes_SGB79798	species	cat	0.038775385	0.137261198	2772	75	0.777587605	1	"dog,facility"	1
Firmicutes_SGB80143	species	cat	-7.97E-12	0.076419783	2772	54	1	1	"dog,facility"	1
Firmicutes_SGB96695	species	cat	-0.020428109	0.10246907	2772	34	0.841998859	1	"dog,facility"	1
Firmicutes_SGB96695	species	human	0.020428117	0.742165284	2772	34	0.978320769	1	"cat,facility"	1
Firmicutes_SGB96695	species	human	3.20E-12	0.735057559	2772	34	1	1	"dog,facility"	1
Firmicutes_bacterium_AF16_15_SGB4993	species	cat	-2.87E-12	0.100601008	2772	282	1	1	"dog,facility"	1
Firmicutes_bacterium_AM41_11_SGB6817	species	human	0.020074486	2.269178874	2772	175	0.993039211	1	"dog,facility"	1
Firmicutes_unclassified_SGB105436	species	cat	-0.009729349	0.08580327	2772	53	0.90972907	1	"dog,facility"	1
Firmicutes_unclassified_SGB105436	species	human	-0.238931517	0.738695314	2772	53	0.750194853	1	"cat,facility"	1
Firmicutes_unclassified_SGB105436	species	human	-0.248660866	0.733695145	2772	53	0.738821333	1	"dog,facility"	1
Flavonifractor_SGB105860_SGB105860	species	human	-0.648954629	2.054250885	2772	222	0.755685809	1	"cat,facility"	1
Flavonifractor_SGB105860_SGB105860	species	human	-0.820054057	2.036480652	2772	222	0.6920577	1	"dog,facility"	1
Flavonifractor_plautii_SGB15132	species	human	0.337083608	2.773729905	2772	690	0.904607055	1	"cat,facility"	1
Fusobacteria_SGB47248	species	human	0.60924858	2.153767378	2772	331	0.780566895	1	"cat,facility"	1
Fusobacteria_SGB6028_group	species	human	-0.61240761	3.746160676	2772	1263	0.872018083	1	"cat,facility"	1
Fusobacteriaceae_SGB6286	species	human	-0.133678541	1.278814766	2772	124	0.917855989	1	"cat,facility"	1
Fusobacteriaceae_SGB6286	species	human	0.066774568	1.2713882	2772	124	0.958681596	1	"dog,facility"	1
Fusobacterium_mortiferum_SGB6031	species	human	-0.417699824	1.050234629	2772	419	0.696302076	1	"cat,facility"	1
Fusobacterium_sp_SGB6030	species	human	-0.23156364	1.228018683	2772	375	0.853585017	1	"dog,facility"	1
Gemmiger_SGB105726_SGB105726	species	human	-0.01098925	2.205354267	2772	176	0.996077881	1	"dog,facility"	1
Gemmiger_SGB15292_SGB15292	species	cat	5.59E-12	0.125319171	2772	66	1	1	"dog,facility"	1
Gemmiger_SGB15295_SGB15295	species	cat	0.035504996	0.21178634	2772	221	0.86687494	1	"dog,facility"	1
Gemmiger_SGB15299_SGB15299	species	cat	-6.55E-12	0.193127674	2772	149	1	1	"dog,facility"	1
Gemmiger_SGB15301_SGB15301	species	cat	-4.12E-12	0.121102753	2772	74	1	1	"dog,facility"	1
Gemmiger_formicilis_SGB15300	species	cat	0.051097683	0.176434326	2772	350	0.772136641	1	"dog,facility"	1
Gordonibacter_pamelaeae_SGB14807	species	cat	8.44E-12	0.084206787	2772	46	1	1	"dog,facility"	1
Gordonibacter_urolithinfaciens_SGB14808	species	cat	-7.12E-12	0.043161103	2772	27	1	1	"dog,facility"	1
Granulicatella_SGB8255_SGB8255_group	species	cat	2.12E-12	0.038051156	2772	36	1	1	"dog,facility"	1
Haemophilus_SGB5071_SGB5071	species	cat	1.34E-11	0.102183902	2772	61	1	1	"dog,facility"	1
Haemophilus_parainfluenzae_SGB9663_group	species	cat	-6.70E-12	0.145638274	2772	196	1	1	"dog,facility"	1
Haemophilus_sputorum_SGB9631	species	cat	1.04E-11	0.042315977	2772	24	1	1	"dog,facility"	1
Harryflintia_acetispora_SGB14838	species	cat	1.34E-11	0.070669085	2772	35	1	1	"dog,facility"	1
Helicobacter_bilis_SGB19390	species	cat	-0.116972431	0.352318515	2772	315	0.739921787	1	"dog,facility"	1
Helicobacter_canis_SGB21969	species	cat	-0.035632557	0.275364236	2772	271	0.897311119	1	"dog,facility"	1
Helicobacter_cinaedi_SGB44267_group	species	cat	0.006566466	0.163689299	2772	137	0.968004153	1	"dog,facility"	1
Helicobacter_cinaedi_SGB44267_group	species	human	-0.416309131	1.442781818	2772	137	0.776040828	1	"cat,facility"	1
Helicobacter_cinaedi_SGB44267_group	species	human	-0.409742666	1.433466127	2772	137	0.778159333	1	"dog,facility"	1
Helicobacter_winghamensis_SGB19399	species	human	-0.097673208	0.356589888	2772	57	0.787464338	1	"dog,facility"	1
Helicobacteraceae_SGB14988	species	human	-0.59670665	2.378396868	2772	699	0.805023834	1	"dog,facility"	1
Holdemanella_porci_SGB6796	species	human	0.183325029	3.02856066	2772	1659	0.952531247	1	"dog,facility"	1
Holdemania_filiformis_SGB4046	species	cat	0.044425781	0.136175458	2772	135	0.744283357	1	"dog,facility"	1
Holdemania_massiliensis_SGB4044	species	cat	8.88E-12	0.055191099	2772	43	1	1	"dog,facility"	1
Holdemania_sp_1001095H_141210_F2_SGB4045	species	cat	-1.13E-11	0.08974383	2772	47	1	1	"dog,facility"	1
Hungatella_hathewayi_SGB4741	species	cat	-6.81E-12	0.044492204	2772	22	1	1	"dog,facility"	1
Hungatella_hathewayi_SGB4742	species	cat	6.53E-12	0.06794141	2772	29	1	1	"dog,facility"	1
Hydrogenoanaerobacterium_saccharovorans_SGB15350	species	cat	1.87E-11	0.136040102	2772	114	1	1	"dog,facility"	1
Imtechella_halotolerans_SGB2930	species	human	0.022428373	0.083745877	2772	37	0.791368955	1	"cat,facility"	1
Imtechella_halotolerans_SGB2930	species	human	-0.020369344	0.072600242	2772	37	0.782723388	1	"dog,facility"	1
Intestinimonas_butyriciproducens_SGB15126	species	cat	-1.01E-11	0.123201276	2772	113	1	1	"dog,facility"	1
Intestinimonas_gabonensis_SGB79840	species	cat	-0.018506079	0.114826738	2772	94	0.872018736	1	"dog,facility"	1
Intestinimonas_massiliensis_SGB15127	species	cat	-8.51E-12	0.09887207	2772	62	1	1	"dog,facility"	1
Kalamiella_SGB65712_SGB65712	species	human	-0.134997118	2.056143897	2772	347	0.948371627	1	"dog,facility"	1
Klebsiella_pneumoniae_SGB10115	species	human	-0.08509821	0.320615314	2772	85	0.794559513	1	"cat,facility"	1
Klebsiella_variicola_SGB10114	species	cat	-1.77E-11	0.105597804	2772	43	1	1	"dog,facility"	1
Lachnospira_eligens_SGB5082	species	cat	0.003888288	0.30623131	2772	327	0.989871712	1	"dog,facility"	1
Lachnospira_sp_NSJ_43_SGB5087	species	cat	5.46E-12	0.111304734	2772	145	1	1	"dog,facility"	1
Lachnospiraceae_SGB101324	species	cat	-3.93E-12	0.061264311	2772	33	1	1	"dog,facility"	1
Lachnospiraceae_SGB105310	species	cat	0.000213583	0.094433994	2772	57	0.998195583	1	"dog,facility"	1
Lachnospiraceae_SGB105310	species	human	-0.032706735	0.911047417	2772	57	0.971737984	1	"cat,facility"	1
Lachnospiraceae_SGB105310	species	human	-0.032493152	0.906139954	2772	57	0.971778426	1	"dog,facility"	1
Lachnospiraceae_SGB105947	species	human	-0.375047065	1.817851766	2772	267	0.838822963	1	"cat,facility"	1
Lachnospiraceae_SGB105947	species	human	-0.637346745	1.805735721	2772	267	0.728257028	1	"dog,facility"	1
Lachnospiraceae_SGB105952	species	human	0.016584937	2.292455066	2772	206	0.994305337	1	"dog,facility"	1
Lachnospiraceae_SGB106013	species	cat	-0.011680821	0.08597886	2772	75	0.891944356	1	"dog,facility"	1
Lachnospiraceae_SGB106013	species	human	0.011680821	1.045177208	2772	75	0.991198084	1	"cat,facility"	1
Lachnospiraceae_SGB106013	species	human	3.28E-11	1.041634788	2772	75	1	1	"dog,facility"	1
Lachnospiraceae_SGB106016	species	human	-0.289632826	1.136636787	2772	765	0.802715413	1	"dog,facility"	1
Lachnospiraceae_SGB106017	species	human	-0.054492113	2.05467937	2772	147	0.979130154	1	"dog,facility"	1
Lachnospiraceae_SGB106089	species	human	0.035997067	0.420544838	2772	22	0.932683476	1	"cat,facility"	1
Lachnospiraceae_SGB106089	species	human	-1.22E-11	0.412137917	2772	22	1	1	"dog,facility"	1
Lachnospiraceae_SGB14114	species	cat	4.52E-12	0.098470228	2772	32	1	1	"dog,facility"	1
Lachnospiraceae_SGB4569	species	cat	1.65E-11	0.109817945	2772	48	1	1	"dog,facility"	1
Lachnospiraceae_SGB4574	species	human	-0.605336589	2.097708954	2772	999	0.776701043	1	"dog,facility"	1
Lachnospiraceae_SGB4587	species	human	-0.04733669	1.004089999	2772	325	0.963036674	1	"dog,facility"	1
Lachnospiraceae_SGB4638	species	cat	-1.09E-12	0.07841562	2772	34	1	1	"dog,facility"	1
Lachnospiraceae_SGB4727	species	cat	-3.83E-12	0.071626297	2772	34	1	1	"dog,facility"	1
Lachnospiraceae_SGB4784	species	human	-0.008694018	1.651137989	2772	334	0.995865783	1	"dog,facility"	1
Lachnospiraceae_SGB4808	species	cat	2.02E-11	0.093274308	2772	90	1	1	"dog,facility"	1
Lachnospiraceae_SGB4817	species	cat	-1.31E-11	0.113607545	2772	68	1	1	"dog,facility"	1
Lachnospiraceae_SGB4890	species	cat	-3.90E-12	0.067392702	2772	28	1	1	"dog,facility"	1
Lachnospiraceae_SGB4894	species	cat	-1.07E-11	0.174585231	2772	128	1	1	"dog,facility"	1
Lachnospiraceae_SGB4921	species	cat	-1.26E-11	0.116677315	2772	65	1	1	"dog,facility"	1
Lachnospiraceae_SGB4923	species	cat	-7.83E-12	0.101384024	2772	35	1	1	"dog,facility"	1
Lachnospiraceae_SGB4929	species	cat	-1.19E-11	0.12694809	2772	53	1	1	"dog,facility"	1
Lachnospiraceae_SGB4930	species	cat	0.029969902	0.12797978	2772	52	0.81488098	1	"dog,facility"	1
Lachnospiraceae_SGB4964	species	cat	3.17E-12	0.101142337	2772	150	1	1	"dog,facility"	1
Lachnospiraceae_SGB5062	species	cat	-1.02E-11	0.146307875	2772	81	1	1	"dog,facility"	1
Lachnospiraceae_SGB5074	species	cat	5.00E-12	0.08723975	2772	24	1	1	"dog,facility"	1
Lachnospiraceae_SGB5234	species	cat	0.011725292	0.063198242	2772	39	0.852853336	1	"dog,facility"	1
Lachnospiraceae_SGB71360	species	human	-0.570813891	2.211865323	2772	341	0.799257687	1	"dog,facility"	1
Lachnospiraceae_SGB71664	species	human	-0.001268723	1.612660538	2772	261	0.999380992	1	"cat,facility"	1
Lachnospiraceae_SGB71664	species	human	-0.268642775	1.594814294	2772	261	0.868202847	1	"dog,facility"	1
Lachnospiraceae_SGB71704	species	cat	-7.52E-12	0.101934006	2772	57	1	1	"dog,facility"	1
Lachnospiraceae_SGB72480	species	human	-0.019582186	1.060119117	2772	119	0.985456783	1	"cat,facility"	1
Lachnospiraceae_SGB72480	species	human	0.41293893	1.051926383	2772	119	0.699187326	1	"dog,facility"	1
Lachnospiraceae_bacterium_AM48_27BH_SGB4706	species	cat	-2.95E-12	0.075146112	2772	107	1	1	"dog,facility"	1
Lachnospiraceae_bacterium_BX3_SGB4651	species	cat	-7.25E-12	0.093394183	2772	49	1	1	"dog,facility"	1
Lachnospiraceae_bacterium_NSJ_46_SGB47656	species	cat	-3.76E-12	0.085660835	2772	56	1	1	"dog,facility"	1
Lachnospiraceae_bacterium_OF09_6_SGB4966	species	cat	6.46E-12	0.090553417	2772	78	1	1	"dog,facility"	1
Lachnospiraceae_bacterium_OM04_12BH_SGB4893	species	cat	1.75E-11	0.172501568	2772	156	1	1	"dog,facility"	1
Lachnospiraceae_bacterium_SGB4781	species	cat	-0.00460628	0.113093715	2772	164	0.967583421	1	"dog,facility"	1
Lachnospiraceae_bacterium_SGB4782	species	cat	4.05E-12	0.109876587	2772	118	1	1	"dog,facility"	1
Lachnospiraceae_bacterium_SGB4922	species	cat	8.61E-12	0.089135503	2772	31	1	1	"dog,facility"	1
Lachnospiraceae_bacterium_SGB4953	species	cat	0.006268994	0.143751249	2772	71	0.965229231	1	"dog,facility"	1
Lachnotalea_sp_AF33_28_SGB5200	species	cat	-0.001858221	0.065742951	2772	44	0.977476772	1	"dog,facility"	1
Lacrimispora_amygdalina_SGB4716	species	cat	1.62E-13	0.123391716	2772	223	1	1	"dog,facility"	1
Lacrimispora_celerecrescens_SGB4868	species	cat	3.54E-13	0.094558163	2772	189	1	1	"dog,facility"	1
Lactobacillaceae_SGB106569	species	human	-0.114860492	1.777758161	2772	121	0.949171509	1	"cat,facility"	1
Lactobacillaceae_SGB106569	species	human	-0.039995909	1.768322184	2772	121	0.982199985	1	"dog,facility"	1
Lactobacillaceae_SGB14921	species	cat	-1.79E-12	0.043452691	2772	57	1	1	"dog,facility"	1
Lactobacillaceae_SGB15011	species	cat	-6.89E-12	0.040712924	2772	25	1	1	"dog,facility"	1
Lactobacillaceae_SGB15013	species	cat	-1.66E-11	0.068727755	2772	29	1	1	"dog,facility"	1
Lactobacillaceae_SGB15015	species	cat	-1.02E-11	0.151333304	2772	70	1	1	"dog,facility"	1
Lactobacillaceae_SGB15016	species	cat	-1.04E-11	0.097199305	2772	29	1	1	"dog,facility"	1
Lactobacillaceae_SGB15019	species	cat	4.45E-12	0.099046063	2772	60	1	1	"dog,facility"	1
Lactobacillaceae_SGB15022	species	cat	1.68E-12	0.135132062	2772	76	1	1	"dog,facility"	1
Lactobacillaceae_SGB15028	species	cat	1.04E-11	0.132804982	2772	85	1	1	"dog,facility"	1
Lactobacillaceae_SGB15031	species	cat	-3.60E-12	0.090113425	2772	117	1	1	"dog,facility"	1
Lactobacillaceae_SGB15035	species	cat	7.87E-12	0.124913024	2772	77	1	1	"dog,facility"	1
Lactobacillaceae_SGB15036	species	cat	-1.11E-11	0.063535914	2772	34	1	1	"dog,facility"	1
Lactobacillaceae_SGB15180	species	cat	-3.27E-12	0.028221394	2772	21	1	1	"dog,facility"	1
Lactobacillaceae_SGB1894	species	human	-0.005084006	0.802885174	2772	94	0.995020174	1	"dog,facility"	1
Lactobacillaceae_SGB44483	species	human	-0.001785988	1.777826028	2772	627	0.999210287	1	"dog,facility"	1
Lactobacillaceae_SGB4995	species	human	-0.646127914	2.056763074	2772	392	0.757145129	1	"dog,facility"	1
Lactobacillaceae_SGB58484	species	cat	0.048375503	0.121851098	2772	74	0.691396435	1	"dog,facility"	1
Lactobacillaceae_SGB58484	species	human	-0.081815785	1.031053874	2772	74	0.937590728	1	"cat,facility"	1
Lactobacillaceae_SGB58484	species	human	-0.033440281	1.023828317	2772	74	0.974297536	1	"dog,facility"	1
Lactobacillaceae_SGB6302	species	cat	-5.21E-16	0.042782447	2772	23	1	1	"dog,facility"	1
Lactobacillaceae_SGB6305	species	human	0.122080514	1.315940722	2772	149	0.927105321	1	"cat,facility"	1
Lactobacillaceae_SGB6305	species	human	0.487396345	1.302316174	2772	149	0.712741056	1	"dog,facility"	1
Lactobacillaceae_SGB6308	species	cat	2.02E-12	0.054846465	2772	26	1	1	"dog,facility"	1
Lactobacillaceae_SGB6310	species	cat	1.44E-13	0.055522345	2772	22	1	1	"dog,facility"	1
Lactobacillaceae_SGB6328	species	cat	0.00718935	0.108446122	2772	63	0.947156381	1	"dog,facility"	1
Lactobacillaceae_SGB6338	species	cat	8.67E-12	0.058731609	2772	27	1	1	"dog,facility"	1
Lactobacillaceae_SGB6365	species	cat	0.036768606	0.094897704	2772	31	0.698735183	1	"dog,facility"	1
Lactobacillaceae_SGB6376	species	cat	6.85E-13	0.057717993	2772	37	1	1	"dog,facility"	1
Lactobacillaceae_SGB6440	species	cat	-3.75E-12	0.071460154	2772	32	1	1	"dog,facility"	1
Lactobacillaceae_SGB6540	species	cat	-6.56E-12	0.117243802	2772	46	1	1	"dog,facility"	1
Lactobacillus_acidophilus_SGB7044	species	human	-0.527920308	1.91005885	2772	819	0.785712915	1	"dog,facility"	1
Lactobacillus_johnsonii_SGB7041	species	human	-0.392489386	1.652434042	2772	507	0.815546274	1	"dog,facility"	1
Lactococcus_lactis_SGB7985	species	cat	-0.040596571	0.184394796	2772	100	0.825787593	1	"dog,facility"	1
Lactococcus_lactis_SGB7985	species	human	0.539958574	1.23770823	2772	100	0.696599687	1	"cat,facility"	1
Lactococcus_lactis_SGB7985	species	human	0.499362004	1.223895576	2772	100	0.716045851	1	"dog,facility"	1
Lactococcus_petauri_SGB7980	species	cat	-0.011583613	0.099145868	2772	36	0.907000304	1	"dog,facility"	1
Lawsonibacter_sp_NSJ_51_SGB15131	species	cat	4.85E-13	0.109189343	2772	72	1	1	"dog,facility"	1
Lawsonibacter_sp_NSJ_52_SGB15125	species	cat	-4.48E-13	0.077583997	2772	43	1	1	"dog,facility"	1
Leuconostoc_lactis_SGB7121_group	species	cat	-0.010024171	0.095801033	2772	47	0.916672773	1	"dog,facility"	1
Leuconostoc_lactis_SGB7121_group	species	human	0.510283423	1.557357491	2772	47	0.747961398	1	"cat,facility"	1
Leuconostoc_lactis_SGB7121_group	species	human	0.500259251	1.5544081	2772	47	0.752314845	1	"dog,facility"	1
Ligilactobacillus_SGB14949_SGB14949	species	cat	1.38E-11	0.074081874	2772	33	1	1	"dog,facility"	1
Ligilactobacillus_SGB15290_SGB15290	species	cat	-3.41E-13	0.09797325	2772	89	1	1	"dog,facility"	1
Ligilactobacillus_agilis_SGB7081	species	cat	-0.022397422	0.101062922	2772	37	0.824632967	1	"dog,facility"	1
Ligilactobacillus_agilis_SGB7081	species	human	-0.196690656	0.616415567	2772	37	0.753377453	1	"cat,facility"	1
Ligilactobacillus_agilis_SGB7081	species	human	-0.219088077	0.608074367	2772	37	0.723090453	1	"dog,facility"	1
Ligilactobacillus_ruminis_SGB7061	species	human	-0.26284636	2.515691283	2772	462	0.917873689	1	"cat,facility"	1
Ligilactobacillus_saerimneri_SGB7085	species	cat	-0.013554706	0.128693502	2772	72	0.916127916	1	"dog,facility"	1
Ligilactobacillus_saerimneri_SGB7085	species	human	0.001747818	0.766196815	2772	72	0.998202981	1	"cat,facility"	1
Ligilactobacillus_saerimneri_SGB7085	species	human	-0.011806888	0.755311555	2772	72	0.987695029	1	"dog,facility"	1
Ligilactobacillus_salivarius_SGB7082	species	human	0.314419206	0.945846829	2772	79	0.743394804	1	"dog,facility"	1
Limosilactobacillus_coleohominis_SGB7101	species	human	-0.044105177	0.35851546	2772	106	0.903709755	1	"dog,facility"	1
Limosilactobacillus_ingluviei_SGB7105	species	cat	-0.022611472	0.076331305	2772	30	0.767096543	1	"dog,facility"	1
Limosilactobacillus_ingluviei_SGB7105	species	human	0.01405173	0.376524229	2772	30	0.970607049	1	"cat,facility"	1
Limosilactobacillus_ingluviei_SGB7105	species	human	-0.008559743	0.368705883	2772	30	0.981731232	1	"dog,facility"	1
Limosilactobacillus_oris_SGB7093	species	human	-0.006160159	0.07938245	2772	22	0.939196795	1	"dog,facility"	1
Longicatena_caecimuris_SGB4041	species	cat	-5.49E-12	0.116999824	2772	66	1	1	"dog,facility"	1
Massiliimalia_timonensis_SGB7253	species	human	0.282494481	1.064264139	2772	140	0.79359046	1	"cat,facility"	1
Massiliimalia_timonensis_SGB7253	species	human	0.36216246	1.053498241	2772	140	0.735022719	1	"dog,facility"	1
Massilimicrobiota_sp_An134_SGB6768	species	cat	1.28E-11	0.094541571	2772	38	1	1	"dog,facility"	1
Massilistercora_SGB71784_SGB71784	species	cat	-0.003886604	0.332522207	2772	355	0.990675356	1	"dog,facility"	1
Massilistercora_SGB71784_SGB71784	species	human	-0.001199621	2.271550909	2772	355	0.999584584	1	"cat,facility"	1
Massilistercora_SGB71784_SGB71784	species	human	-0.005086224	2.247080896	2772	355	0.998220589	1	"dog,facility"	1
Mediterraneibacter_SGB48424_SGB48424	species	cat	1.18E-11	0.08445643	2772	47	1	1	"dog,facility"	1
Mediterraneibacter_glycyrrhizinilyticus_SGB4606	species	human	0.71068833	2.670729981	2772	1744	0.793459245	1	"cat,facility"	1
Mediterraneibacter_massiliensis_SGB4595	species	human	-0.074885922	1.814666686	2772	227	0.967524123	1	"cat,facility"	1
Mediterraneibacter_massiliensis_SGB4595	species	human	0.110058722	1.806692719	2772	227	0.952088219	1	"dog,facility"	1
Megamonas_funiformis_SGB6962	species	human	-1.376807102	4.691573888	2772	1703	0.772684108	1	"cat,facility"	1
Megasphaera_SGB5861_SGB5861	species	cat	0.013630439	0.043571799	2772	28	0.75443693	1	"dog,facility"	1
Megasphaera_SGB5861_SGB5861	species	human	-0.013630434	0.382288126	2772	28	0.971930762	1	"cat,facility"	1
Megasphaera_SGB5861_SGB5861	species	human	2.20E-10	0.379796867	2772	28	1	1	"dog,facility"	1
Megasphaera_elsdenii_SGB5862	species	human	-0.35896506	2.188548609	2772	545	0.87165594	1	"dog,facility"	1
Megasphaera_sp_DJF_B143_SGB5852	species	human	0.030180788	0.693618367	2772	43	0.965776708	1	"dog,facility"	1
Megasphaera_stantonii_SGB5854	species	human	-0.04608967	0.510527551	2772	27	0.929047778	1	"cat,facility"	1
Megasphaera_stantonii_SGB5854	species	human	-0.003497198	0.507500578	2772	27	0.994578193	1	"dog,facility"	1
Methylobacterium_SGB15164_SGB15164	species	cat	6.22E-12	0.115914736	2772	120	1	1	"dog,facility"	1
Mogibacterium_diversum_SGB3922_group	species	cat	-2.00E-11	0.101221075	2772	58	1	1	"dog,facility"	1
Mogibacterium_sp_BX12_SGB14854	species	cat	-1.09E-11	0.065681414	2772	29	1	1	"dog,facility"	1
Monoglobus_pectinilyticus_SGB4166	species	cat	-1.96E-11	0.146783614	2772	96	1	1	"dog,facility"	1
Moraxellaceae_SGB4052	species	human	-0.709174513	2.197293521	2772	1274	0.751394126	1	"dog,facility"	1
Muribaculaceae_SGB8774	species	cat	-9.17E-12	0.057014376	2772	23	1	1	"dog,facility"	1
Muribaculum_gordoncarteri_SGB2087	species	human	0.209519136	1.206060224	2772	286	0.865086624	1	"dog,facility"	1
Mycoplasmoidaceae_SGB106612	species	cat	-0.030409377	0.100226489	2772	40	0.761609463	1	"dog,facility"	1
Mycoplasmoidaceae_SGB106612	species	human	0.022646431	0.626256891	2772	40	0.971522882	1	"cat,facility"	1
Mycoplasmoidaceae_SGB106612	species	human	-0.007762947	0.618184718	2772	40	0.990115318	1	"dog,facility"	1
Neglectibacter_timonensis_SGB14851	species	cat	-0.001539269	0.076646364	2772	45	0.983995255	1	"dog,facility"	1
Neisseria_subflava_SGB9450	species	cat	-2.34E-12	0.061799451	2772	66	1	1	"dog,facility"	1
Neobittarella_massiliensis_SGB7264	species	cat	0.004804957	0.168205445	2772	94	0.977213162	1	"dog,facility"	1
Neobittarella_massiliensis_SGB7264	species	human	0.107660567	1.169874011	2772	94	0.927644361	1	"cat,facility"	1
